account,symbol,execution_price,size,side,time,start_position,event,closedPnL,leverage
0x0000000000000000000000000000000000000012,BTC,43842.0518,1.0219,SELL,2024-05-31 14:58:00,3.1468,CLOSE,-102.09,5
0x0000000000000000000000000000000000000014,DOGE,0.08,2.381,BUY,2024-05-31 18:29:00,0.1192,OPEN,0.0,4
0x0000000000000000000000000000000000000026,SOL,100.6743,1.1787,BUY,2024-05-31 12:56:00,-0.3612,OPEN,0.0,3
0x0000000000000000000000000000000000000025,ETH,2401.0726,1.4196,SELL,2024-05-31 22:45:00,0.6732,OPEN,0.0,10
0x0000000000000000000000000000000000000006,SOL,96.9048,3.2021,SELL,2024-06-01 16:08:00,-0.1611,CLOSE,432.6,4
0x0000000000000000000000000000000000000008,DOGE,0.081,3.8827,SELL,2024-06-01 03:41:00,-1.408,CLOSE,-498.42,6
0x0000000000000000000000000000000000000003,ETH,2324.4948,2.9519,BUY,2024-06-01 00:47:00,-1.0466,OPEN,0.0,4
0x0000000000000000000000000000000000000026,ARB,1.1704,34.0232,SELL,2024-06-01 04:25:00,1.1984,OPEN,0.0,2
0x0000000000000000000000000000000000000024,SOL,98.3382,13.8054,SELL,2024-06-01 06:21:00,0.3481,OPEN,0.0,3
0x000000000000000000000000000000000000000e,ARB,1.2055,1.0916,SELL,2024-06-01 19:35:00,-1.604,OPEN,0.0,4
0x0000000000000000000000000000000000000006,DOGE,0.0788,0.098,BUY,2024-06-01 03:52:00,0.5678,OPEN,0.0,6
0x0000000000000000000000000000000000000019,DOGE,0.0784,3.3827,BUY,2024-06-01 20:41:00,-1.5277,OPEN,0.0,4
0x0000000000000000000000000000000000000020,DOGE,0.0804,1.7515,BUY,2024-06-01 19:22:00,-1.909,OPEN,0.0,2
0x0000000000000000000000000000000000000006,ETH,2431.2128,4.6293,BUY,2024-06-01 14:11:00,0.4182,OPEN,0.0,9
0x0000000000000000000000000000000000000003,DOGE,0.0808,2.262,SELL,2024-06-01 17:57:00,-2.5205,OPEN,0.0,8
0x0000000000000000000000000000000000000012,SOL,100.2127,2.0083,BUY,2024-06-01 17:31:00,-1.3671,CLOSE,-181.48,3
0x0000000000000000000000000000000000000005,ARB,1.2175,0.5093,SELL,2024-06-01 12:45:00,0.4444,OPEN,0.0,6
0x000000000000000000000000000000000000001b,ARB,1.2093,4.1721,BUY,2024-06-02 22:29:00,-1.3647,OPEN,0.0,11
0x000000000000000000000000000000000000001b,SOL,100.9758,0.6562,BUY,2024-06-02 23:36:00,-0.5121,CLOSE,11.01,3
0x000000000000000000000000000000000000001f,ETH,2410.7423,0.201,SELL,2024-06-02 01:40:00,-2.9194,OPEN,0.0,2
0x0000000000000000000000000000000000000014,DOGE,0.0816,4.0307,SELL,2024-06-02 18:51:00,0.6473,LIQUIDATION,-250.88,1
0x0000000000000000000000000000000000000028,ETH,2427.3976,0.7407,SELL,2024-06-02 22:22:00,-0.3962,CLOSE,53.35,3
0x0000000000000000000000000000000000000001,BTC,44546.5225,9.3855,SELL,2024-06-02 08:40:00,1.4448,CLOSE,-80.97,5
0x0000000000000000000000000000000000000001,BTC,45276.3941,0.9006,BUY,2024-06-02 02:58:00,-0.1019,CLOSE,41.09,3
0x000000000000000000000000000000000000000d,DOGE,0.08,0.2554,BUY,2024-06-02 01:45:00,0.3345,OPEN,0.0,3
0x0000000000000000000000000000000000000002,SOL,99.1911,2.2754,BUY,2024-06-02 17:33:00,0.0515,OPEN,0.0,2
0x0000000000000000000000000000000000000008,ARB,1.1887,1.3206,SELL,2024-06-02 00:58:00,-3.2311,CLOSE,-56.58,3
0x0000000000000000000000000000000000000009,ETH,2493.5837,1.0583,SELL,2024-06-02 07:49:00,-4.7231,CLOSE,-47.29,6
0x0000000000000000000000000000000000000007,ARB,1.1735,1.5456,BUY,2024-06-02 01:06:00,-0.9469,OPEN,0.0,2
0x000000000000000000000000000000000000000e,SOL,99.574,1.6298,SELL,2024-06-02 00:32:00,-1.2622,LIQUIDATION,-327.65,5
0x0000000000000000000000000000000000000024,BTC,46262.4879,3.762,SELL,2024-06-02 10:23:00,0.3355,OPEN,0.0,5
0x0000000000000000000000000000000000000025,ARB,1.1769,1.3555,BUY,2024-06-02 06:20:00,-1.4587,CLOSE,-119.58,5
0x0000000000000000000000000000000000000001,BTC,45255.4716,1.4044,SELL,2024-06-02 03:56:00,0.226,CLOSE,173.51,6
0x0000000000000000000000000000000000000004,SOL,98.1357,3.1818,BUY,2024-06-03 10:41:00,-1.7062,CLOSE,239.98,7
0x0000000000000000000000000000000000000021,DOGE,0.077,6.8451,SELL,2024-06-03 05:27:00,-4.0632,OPEN,0.0,4
0x0000000000000000000000000000000000000022,DOGE,0.0813,0.9679,SELL,2024-06-03 17:50:00,-1.2986,CLOSE,-31.33,3
0x000000000000000000000000000000000000000a,ARB,1.1852,2.3896,SELL,2024-06-03 13:04:00,-2.7408,CLOSE,-217.16,5
0x000000000000000000000000000000000000001f,ARB,1.237,2.1093,SELL,2024-06-03 08:47:00,-1.4409,CLOSE,237.01,4
0x0000000000000000000000000000000000000002,ARB,1.2153,3.2375,BUY,2024-06-03 14:46:00,1.9514,CLOSE,-137.47,6
0x0000000000000000000000000000000000000017,ARB,1.2318,0.3814,BUY,2024-06-03 05:04:00,1.2301,OPEN,0.0,2
0x0000000000000000000000000000000000000001,SOL,100.0963,0.295,BUY,2024-06-03 18:08:00,1.015,CLOSE,-9.57,4
0x000000000000000000000000000000000000001a,BTC,44820.9331,11.7235,BUY,2024-06-03 02:35:00,-0.0808,CLOSE,-660.41,6
0x0000000000000000000000000000000000000021,ETH,2348.9386,4.1005,SELL,2024-06-03 19:31:00,-3.2945,OPEN,0.0,4
0x0000000000000000000000000000000000000027,ARB,1.1955,0.5646,BUY,2024-06-03 15:46:00,-1.5701,OPEN,0.0,1
0x0000000000000000000000000000000000000009,ARB,1.1846,1.0663,BUY,2024-06-03 05:07:00,-0.2614,CLOSE,33.32,3
0x0000000000000000000000000000000000000027,ARB,1.1818,0.9814,BUY,2024-06-03 14:21:00,0.1103,OPEN,0.0,6
0x0000000000000000000000000000000000000013,ARB,1.2422,0.8071,BUY,2024-06-03 12:06:00,-1.1186,OPEN,0.0,2
0x000000000000000000000000000000000000001f,ARB,1.1744,22.6174,BUY,2024-06-03 11:46:00,0.4056,OPEN,0.0,6
0x0000000000000000000000000000000000000009,DOGE,0.0797,0.9802,SELL,2024-06-03 02:55:00,3.1394,CLOSE,-94.99,2
0x0000000000000000000000000000000000000017,BTC,44008.0032,0.7382,SELL,2024-06-03 19:20:00,-3.2411,OPEN,0.0,4
0x0000000000000000000000000000000000000028,ARB,1.2534,0.2125,BUY,2024-06-03 12:23:00,1.8124,CLOSE,-25.83,2
0x0000000000000000000000000000000000000013,ETH,2371.4788,1.2479,BUY,2024-06-03 18:29:00,-0.7971,OPEN,0.0,6
0x000000000000000000000000000000000000001f,ETH,2400.9761,0.8329,SELL,2024-06-04 08:09:00,-2.7118,CLOSE,78.33,2
0x000000000000000000000000000000000000001a,BTC,46255.3905,10.0135,SELL,2024-06-04 04:00:00,-0.3314,OPEN,0.0,4
0x0000000000000000000000000000000000000006,DOGE,0.0812,2.9743,BUY,2024-06-04 20:47:00,0.1729,LIQUIDATION,-397.12,4
0x0000000000000000000000000000000000000009,ETH,2382.7094,9.0598,BUY,2024-06-04 06:35:00,2.0488,OPEN,0.0,2
0x0000000000000000000000000000000000000019,BTC,44425.6177,1.2772,SELL,2024-06-04 08:50:00,-1.3344,OPEN,0.0,5
0x000000000000000000000000000000000000000b,ETH,2388.2784,1.2106,SELL,2024-06-04 06:17:00,-3.6278,LIQUIDATION,-228.45,7
0x0000000000000000000000000000000000000015,DOGE,0.0833,6.0246,BUY,2024-06-04 15:07:00,-2.2589,CLOSE,-680.03,5
0x0000000000000000000000000000000000000024,BTC,45387.6752,0.2162,SELL,2024-06-04 19:05:00,2.7351,CLOSE,-1.84,4
0x0000000000000000000000000000000000000019,ETH,2328.7058,1.4069,SELL,2024-06-04 06:41:00,1.5707,CLOSE,-14.72,3
0x0000000000000000000000000000000000000007,DOGE,0.0815,0.5438,SELL,2024-06-04 19:14:00,0.8462,CLOSE,-58.46,3
0x0000000000000000000000000000000000000013,SOL,98.7648,2.0834,BUY,2024-06-04 18:11:00,-1.7182,OPEN,0.0,3
0x0000000000000000000000000000000000000005,SOL,98.3063,0.6557,BUY,2024-06-04 19:27:00,0.533,OPEN,0.0,4
0x0000000000000000000000000000000000000016,ARB,1.2208,0.324,BUY,2024-06-04 17:49:00,-2.3216,CLOSE,-60.37,8
0x0000000000000000000000000000000000000023,ETH,2455.1291,2.439,BUY,2024-06-04 03:16:00,-2.3619,LIQUIDATION,-133.36,6
0x0000000000000000000000000000000000000010,DOGE,0.0813,0.6955,BUY,2024-06-04 08:00:00,2.2772,OPEN,0.0,5
0x000000000000000000000000000000000000000d,BTC,44223.1413,3.7867,SELL,2024-06-04 05:28:00,1.7123,OPEN,0.0,3
0x0000000000000000000000000000000000000025,SOL,102.0746,0.9096,SELL,2024-06-04 19:06:00,-1.923,CLOSE,52.28,4
0x0000000000000000000000000000000000000007,ETH,2351.8117,1.3363,BUY,2024-06-04 13:10:00,2.202,CLOSE,23.02,4
0x0000000000000000000000000000000000000020,SOL,96.6569,0.2574,SELL,2024-06-04 03:45:00,1.045,CLOSE,9.38,2
0x000000000000000000000000000000000000001f,DOGE,0.0807,7.1102,SELL,2024-06-04 22:55:00,3.464,CLOSE,-344.07,4
0x0000000000000000000000000000000000000008,ARB,1.1882,0.5018,SELL,2024-06-04 00:23:00,1.8688,CLOSE,-21.6,5
0x0000000000000000000000000000000000000013,BTC,45172.4139,3.5207,BUY,2024-06-04 11:49:00,-0.5899,LIQUIDATION,-316.88,3
0x000000000000000000000000000000000000001f,ETH,2416.8999,1.0565,BUY,2024-06-05 03:49:00,0.3386,OPEN,0.0,3
0x000000000000000000000000000000000000001b,BTC,43203.5398,1.5421,BUY,2024-06-05 10:23:00,-1.2184,CLOSE,-66.74,1
0x0000000000000000000000000000000000000016,ARB,1.1862,3.8073,SELL,2024-06-05 18:49:00,2.1836,OPEN,0.0,2
0x0000000000000000000000000000000000000014,SOL,99.4407,3.2269,BUY,2024-06-05 23:45:00,-0.531,OPEN,0.0,1
0x0000000000000000000000000000000000000002,DOGE,0.0798,1.3898,BUY,2024-06-05 14:08:00,3.721,CLOSE,47.78,3
0x0000000000000000000000000000000000000016,DOGE,0.0799,4.1303,BUY,2024-06-05 06:57:00,1.5455,CLOSE,85.78,4
0x0000000000000000000000000000000000000022,DOGE,0.079,8.0005,SELL,2024-06-05 13:11:00,-6.2139,OPEN,0.0,1
0x000000000000000000000000000000000000000d,ARB,1.1892,0.8057,SELL,2024-06-05 03:14:00,2.1402,OPEN,0.0,5
0x0000000000000000000000000000000000000010,DOGE,0.0803,1.3794,BUY,2024-06-05 04:49:00,0.5863,OPEN,0.0,4
0x000000000000000000000000000000000000000a,SOL,102.561,0.5635,SELL,2024-06-05 01:59:00,0.5676,CLOSE,65.4,5
0x0000000000000000000000000000000000000014,SOL,99.243,1.2127,SELL,2024-06-05 19:20:00,0.9963,OPEN,0.0,5
0x000000000000000000000000000000000000000d,DOGE,0.0771,4.2498,SELL,2024-06-05 20:55:00,5.3836,CLOSE,223.77,3
0x000000000000000000000000000000000000001a,BTC,45223.7921,18.7493,BUY,2024-06-05 09:21:00,1.5341,CLOSE,-1781.6,3
0x0000000000000000000000000000000000000014,SOL,102.2095,0.2029,SELL,2024-06-05 04:00:00,-3.7198,OPEN,0.0,3
0x0000000000000000000000000000000000000004,ARB,1.2035,23.8487,SELL,2024-06-06 11:42:00,2.5423,OPEN,0.0,4
0x0000000000000000000000000000000000000004,DOGE,0.0792,3.094,SELL,2024-06-06 17:28:00,-3.2839,CLOSE,-232.33,4
0x0000000000000000000000000000000000000027,ARB,1.1722,2.0502,SELL,2024-06-06 11:45:00,2.8636,LIQUIDATION,-244.77,3
0x000000000000000000000000000000000000001c,ETH,2440.4198,0.9054,BUY,2024-06-06 04:34:00,-0.4789,OPEN,0.0,6
0x000000000000000000000000000000000000000d,SOL,104.774,4.4548,SELL,2024-06-06 19:01:00,-0.7454,OPEN,0.0,3
0x0000000000000000000000000000000000000015,DOGE,0.0797,1.7216,SELL,2024-06-06 01:25:00,3.5757,CLOSE,106.17,2
0x0000000000000000000000000000000000000019,ETH,2348.0194,2.0158,SELL,2024-06-06 09:59:00,0.067,OPEN,0.0,2
0x0000000000000000000000000000000000000016,SOL,97.0414,9.3561,BUY,2024-06-06 03:55:00,0.3954,LIQUIDATION,-1338.48,6
0x0000000000000000000000000000000000000028,BTC,45607.0493,0.6635,SELL,2024-06-06 04:43:00,-0.4832,CLOSE,99.86,4
0x000000000000000000000000000000000000001d,ETH,2373.2192,2.0714,SELL,2024-06-06 09:37:00,2.7588,CLOSE,18.28,6
0x0000000000000000000000000000000000000010,ETH,2441.0101,1.0005,BUY,2024-06-06 09:31:00,2.162,OPEN,0.0,4
0x000000000000000000000000000000000000000b,ETH,2337.2553,2.3707,SELL,2024-06-06 04:55:00,-3.7088,CLOSE,-149.05,6
0x0000000000000000000000000000000000000027,ARB,1.2241,0.4545,SELL,2024-06-06 15:37:00,-0.668,OPEN,0.0,1
0x000000000000000000000000000000000000001e,BTC,43850.9914,16.5571,BUY,2024-06-06 05:29:00,2.4865,CLOSE,1655.22,5
0x0000000000000000000000000000000000000002,ETH,2400.8685,2.1449,BUY,2024-06-06 03:59:00,-2.657,CLOSE,-103.26,3
0x0000000000000000000000000000000000000024,SOL,100.0951,0.2805,BUY,2024-06-06 01:40:00,-0.7163,OPEN,0.0,5
0x000000000000000000000000000000000000001c,SOL,104.3998,3.2812,SELL,2024-06-06 17:50:00,-1.9103,CLOSE,124.2,2
0x0000000000000000000000000000000000000006,SOL,97.8691,3.6571,BUY,2024-06-07 06:30:00,-3.8254,OPEN,0.0,4
0x0000000000000000000000000000000000000023,ARB,1.2318,6.4238,SELL,2024-06-07 02:52:00,-2.3564,CLOSE,-866.42,4
0x0000000000000000000000000000000000000020,ETH,2474.7373,3.4247,BUY,2024-06-07 06:04:00,-4.2101,CLOSE,458.14,3
0x0000000000000000000000000000000000000028,DOGE,0.0808,5.5,BUY,2024-06-07 22:33:00,-0.217,OPEN,0.0,5
0x0000000000000000000000000000000000000012,BTC,46235.4171,1.0537,BUY,2024-06-07 04:54:00,1.2115,CLOSE,-0.08,7
0x0000000000000000000000000000000000000014,DOGE,0.0805,3.7292,SELL,2024-06-07 17:40:00,-0.8406,CLOSE,344.43,5
0x000000000000000000000000000000000000001d,BTC,44650.7023,2.9921,BUY,2024-06-07 09:16:00,-1.1628,CLOSE,149.75,6
0x0000000000000000000000000000000000000023,SOL,100.2143,4.257,BUY,2024-06-07 08:22:00,-0.7015,OPEN,0.0,3
0x0000000000000000000000000000000000000009,ARB,1.2176,0.4333,BUY,2024-06-07 10:32:00,-0.0669,CLOSE,-21.99,1
0x000000000000000000000000000000000000001e,DOGE,0.0808,0.4879,SELL,2024-06-07 06:48:00,1.039,CLOSE,-8.1,4
0x0000000000000000000000000000000000000023,ARB,1.1978,1.1577,SELL,2024-06-07 03:44:00,2.8988,OPEN,0.0,6
0x0000000000000000000000000000000000000010,ARB,1.1668,2.399,SELL,2024-06-07 06:22:00,0.0085,CLOSE,117.86,3
0x0000000000000000000000000000000000000021,BTC,44162.4239,5.955,SELL,2024-06-07 07:39:00,1.8449,LIQUIDATION,-803.99,3
0x0000000000000000000000000000000000000011,SOL,101.4232,1.183,BUY,2024-06-07 22:33:00,1.6191,CLOSE,69.1,3
0x0000000000000000000000000000000000000012,SOL,103.7302,0.6235,SELL,2024-06-07 20:54:00,-3.2168,CLOSE,-32.44,5
0x000000000000000000000000000000000000000d,SOL,100.3989,1.7048,BUY,2024-06-07 09:04:00,1.2163,LIQUIDATION,-134.63,5
0x000000000000000000000000000000000000001f,DOGE,0.081,5.5117,SELL,2024-06-07 05:01:00,-0.3742,OPEN,0.0,3
0x0000000000000000000000000000000000000005,ETH,2419.8195,5.456,SELL,2024-06-07 11:59:00,-3.1042,OPEN,0.0,4
0x0000000000000000000000000000000000000024,ARB,1.1935,5.1785,SELL,2024-06-07 02:12:00,-0.4785,CLOSE,-270.04,3
0x000000000000000000000000000000000000000c,ETH,2485.597,1.8294,SELL,2024-06-07 18:27:00,1.1032,OPEN,0.0,3
0x0000000000000000000000000000000000000006,ETH,2430.403,12.5489,SELL,2024-06-07 04:11:00,4.7556,OPEN,0.0,4
0x0000000000000000000000000000000000000011,ETH,2432.2787,0.9453,SELL,2024-06-07 05:40:00,0.5666,OPEN,0.0,6
0x0000000000000000000000000000000000000009,BTC,46228.6567,2.4927,BUY,2024-06-08 04:09:00,-1.2856,LIQUIDATION,-368.43,2
0x000000000000000000000000000000000000000f,ETH,2428.7015,0.4856,BUY,2024-06-08 07:38:00,0.8036,OPEN,0.0,3
0x0000000000000000000000000000000000000005,ARB,1.2048,2.5795,BUY,2024-06-08 14:49:00,1.125,LIQUIDATION,-470.95,6
0x000000000000000000000000000000000000000f,BTC,45365.4174,0.9842,BUY,2024-06-08 17:31:00,2.0891,CLOSE,90.09,5
0x000000000000000000000000000000000000001e,DOGE,0.079,2.0733,SELL,2024-06-08 18:59:00,0.6112,OPEN,0.0,3
0x000000000000000000000000000000000000001f,ARB,1.173,0.6176,SELL,2024-06-08 23:11:00,3.0153,OPEN,0.0,5
0x000000000000000000000000000000000000001b,BTC,44502.953,1.1685,SELL,2024-06-08 21:09:00,-0.8722,OPEN,0.0,6
0x000000000000000000000000000000000000001a,SOL,98.7256,0.1388,SELL,2024-06-08 18:35:00,-1.4049,CLOSE,13.71,2
0x0000000000000000000000000000000000000001,DOGE,0.0785,6.1935,BUY,2024-06-08 18:03:00,-0.2696,OPEN,0.0,2
0x0000000000000000000000000000000000000019,BTC,45394.6555,3.5447,BUY,2024-06-08 18:26:00,1.4639,CLOSE,110.39,7
0x000000000000000000000000000000000000000c,SOL,102.8887,0.5598,SELL,2024-06-08 19:42:00,2.5635,CLOSE,20.33,2
0x0000000000000000000000000000000000000012,SOL,100.1731,5.409,SELL,2024-06-08 04:23:00,1.7905,OPEN,0.0,7
0x000000000000000000000000000000000000000a,SOL,102.5071,1.1529,SELL,2024-06-08 04:13:00,0.7581,OPEN,0.0,2
0x0000000000000000000000000000000000000024,ARB,1.2451,3.1296,BUY,2024-06-08 17:46:00,-0.0946,CLOSE,208.38,3
0x0000000000000000000000000000000000000017,ETH,2356.4668,6.0408,BUY,2024-06-08 07:51:00,-0.0946,OPEN,0.0,5
0x0000000000000000000000000000000000000004,SOL,101.0692,10.2343,BUY,2024-06-08 13:39:00,3.3399,OPEN,0.0,1
0x0000000000000000000000000000000000000015,DOGE,0.0803,1.0417,BUY,2024-06-08 01:22:00,1.1917,OPEN,0.0,3
0x000000000000000000000000000000000000000f,DOGE,0.0812,5.1604,SELL,2024-06-08 22:57:00,0.4903,CLOSE,-220.05,2
0x0000000000000000000000000000000000000010,ARB,1.2265,8.2127,BUY,2024-06-08 22:40:00,1.7389,OPEN,0.0,4
0x0000000000000000000000000000000000000016,ETH,2467.4649,29.2275,BUY,2024-06-09 02:20:00,-2.3096,CLOSE,1510.19,4
0x000000000000000000000000000000000000000b,SOL,101.4544,1.0982,SELL,2024-06-09 06:52:00,-0.7307,OPEN,0.0,3
0x0000000000000000000000000000000000000021,ETH,2413.1858,4.4469,BUY,2024-06-09 12:57:00,0.3743,CLOSE,149.0,6
0x000000000000000000000000000000000000000a,SOL,99.5087,3.641,SELL,2024-06-09 01:44:00,0.8781,CLOSE,-143.69,2
0x0000000000000000000000000000000000000020,ARB,1.1632,0.7728,SELL,2024-06-09 00:47:00,-0.8074,OPEN,0.0,6
0x0000000000000000000000000000000000000010,SOL,101.5078,1.3104,SELL,2024-06-09 08:01:00,-0.3406,OPEN,0.0,2
0x000000000000000000000000000000000000000a,BTC,43199.3809,0.9879,SELL,2024-06-09 20:54:00,-1.4512,OPEN,0.0,4
0x0000000000000000000000000000000000000013,DOGE,0.0827,2.353,BUY,2024-06-09 07:24:00,1.4406,CLOSE,105.91,7
0x000000000000000000000000000000000000000d,ETH,2390.0152,0.5644,SELL,2024-06-09 17:58:00,-0.9742,CLOSE,58.17,6
0x000000000000000000000000000000000000001e,SOL,98.4185,0.6648,BUY,2024-06-09 08:39:00,-1.4795,OPEN,0.0,7
0x000000000000000000000000000000000000001b,ARB,1.21,1.6598,SELL,2024-06-09 03:27:00,-1.3451,OPEN,0.0,2
0x0000000000000000000000000000000000000014,DOGE,0.0821,0.2843,SELL,2024-06-09 10:21:00,1.8983,LIQUIDATION,-19.05,7
0x0000000000000000000000000000000000000005,ARB,1.1927,2.6299,BUY,2024-06-09 18:09:00,1.0337,LIQUIDATION,-170.35,1
0x0000000000000000000000000000000000000018,ETH,2403.3082,1.8551,SELL,2024-06-09 12:48:00,0.2066,CLOSE,-68.17,4
0x0000000000000000000000000000000000000016,BTC,45266.9934,0.4708,BUY,2024-06-09 08:10:00,-1.9314,CLOSE,79.04,6
0x000000000000000000000000000000000000001d,ARB,1.1883,9.2393,SELL,2024-06-09 16:34:00,1.1014,OPEN,0.0,6
0x000000000000000000000000000000000000001d,ARB,1.2027,0.3933,BUY,2024-06-09 04:11:00,-1.8314,LIQUIDATION,-62.66,3
0x0000000000000000000000000000000000000019,ETH,2350.1435,4.2515,SELL,2024-06-09 09:37:00,1.7788,LIQUIDATION,-455.58,4
0x000000000000000000000000000000000000000a,BTC,45886.3155,6.6143,BUY,2024-06-09 13:25:00,2.6206,CLOSE,276.98,3
0x0000000000000000000000000000000000000002,ETH,2431.9559,1.358,SELL,2024-06-09 21:58:00,0.9175,OPEN,0.0,6
0x0000000000000000000000000000000000000027,ETH,2444.2488,1.9532,SELL,2024-06-09 09:22:00,-0.9006,OPEN,0.0,2
0x000000000000000000000000000000000000001d,ETH,2400.653,2.9466,SELL,2024-06-10 18:10:00,-2.8098,CLOSE,-103.41,7
0x0000000000000000000000000000000000000006,BTC,46064.0117,0.3744,SELL,2024-06-10 06:14:00,5.2526,CLOSE,1.93,7
0x000000000000000000000000000000000000000d,SOL,99.8142,3.7338,SELL,2024-06-10 16:42:00,3.4898,OPEN,0.0,2
0x0000000000000000000000000000000000000024,ETH,2406.9896,0.6653,SELL,2024-06-10 03:08:00,-1.874,CLOSE,25.95,5
0x0000000000000000000000000000000000000027,BTC,44123.2584,0.7675,BUY,2024-06-10 03:35:00,0.3495,OPEN,0.0,5
0x0000000000000000000000000000000000000012,ETH,2398.6781,8.3284,BUY,2024-06-10 00:59:00,-2.3561,OPEN,0.0,5
0x0000000000000000000000000000000000000027,BTC,47073.6761,12.7703,BUY,2024-06-10 18:09:00,2.4163,OPEN,0.0,7
0x000000000000000000000000000000000000000b,DOGE,0.0769,3.3962,BUY,2024-06-10 07:48:00,1.3819,LIQUIDATION,-356.79,2
0x0000000000000000000000000000000000000015,SOL,98.6933,2.5786,SELL,2024-06-10 15:44:00,2.5613,CLOSE,6.87,1
0x000000000000000000000000000000000000001e,ARB,1.1138,1.2654,BUY,2024-06-10 22:10:00,-1.9915,OPEN,0.0,3
0x0000000000000000000000000000000000000009,BTC,46187.6029,8.2361,BUY,2024-06-10 13:37:00,3.4961,CLOSE,-810.2,4
0x000000000000000000000000000000000000001d,SOL,96.5106,1.6598,BUY,2024-06-10 10:33:00,0.4499,CLOSE,141.47,2
0x000000000000000000000000000000000000001b,ETH,2376.7374,0.5823,SELL,2024-06-10 08:50:00,3.298,CLOSE,37.99,2
0x0000000000000000000000000000000000000015,ETH,2385.7276,1.2518,BUY,2024-06-10 01:06:00,1.2562,CLOSE,-173.85,5
0x0000000000000000000000000000000000000011,BTC,45135.8859,2.3163,SELL,2024-06-10 23:44:00,-0.5588,OPEN,0.0,3
0x000000000000000000000000000000000000000c,ETH,2474.9407,4.4492,BUY,2024-06-11 11:06:00,3.4283,CLOSE,104.53,5
0x0000000000000000000000000000000000000020,SOL,102.0487,4.6899,SELL,2024-06-11 20:52:00,0.6214,CLOSE,387.12,2
0x0000000000000000000000000000000000000014,SOL,100.273,2.5924,BUY,2024-06-11 00:45:00,1.4547,CLOSE,30.7,2
0x0000000000000000000000000000000000000014,BTC,45346.105,12.4731,BUY,2024-06-11 05:21:00,1.8312,CLOSE,537.67,6
0x000000000000000000000000000000000000001f,DOGE,0.0815,2.8125,SELL,2024-06-11 21:30:00,-0.9643,OPEN,0.0,2
0x0000000000000000000000000000000000000017,DOGE,0.0776,0.7536,SELL,2024-06-11 17:27:00,-2.5975,CLOSE,-24.1,4
0x0000000000000000000000000000000000000015,ARB,1.1979,0.763,BUY,2024-06-11 03:44:00,3.5245,CLOSE,-9.26,2
0x0000000000000000000000000000000000000006,SOL,98.2995,2.0009,BUY,2024-06-11 15:03:00,0.8832,OPEN,0.0,3
0x0000000000000000000000000000000000000020,ARB,1.2058,0.8036,BUY,2024-06-11 01:03:00,1.5301,CLOSE,69.46,7
0x000000000000000000000000000000000000000e,ARB,1.2166,0.5046,SELL,2024-06-11 13:24:00,0.4761,OPEN,0.0,5
0x0000000000000000000000000000000000000010,SOL,101.1668,2.8543,SELL,2024-06-11 21:33:00,0.9395,CLOSE,-153.25,3
0x0000000000000000000000000000000000000024,DOGE,0.0796,0.4351,BUY,2024-06-11 16:55:00,1.2534,CLOSE,26.4,5
0x0000000000000000000000000000000000000009,SOL,100.2094,4.5411,SELL,2024-06-11 18:33:00,3.4566,LIQUIDATION,-420.34,2
0x0000000000000000000000000000000000000003,ARB,1.2343,0.5795,BUY,2024-06-11 03:19:00,-0.2945,CLOSE,33.72,7
0x000000000000000000000000000000000000000c,ETH,2365.7332,7.8498,BUY,2024-06-11 21:11:00,2.5173,OPEN,0.0,6
0x0000000000000000000000000000000000000002,ETH,2436.2612,6.6673,BUY,2024-06-11 20:46:00,-2.6451,CLOSE,-636.85,4
0x000000000000000000000000000000000000001f,ARB,1.1805,0.2977,BUY,2024-06-11 10:49:00,-0.0874,OPEN,0.0,2
0x0000000000000000000000000000000000000002,SOL,102.9198,4.7537,SELL,2024-06-11 12:48:00,-2.8576,OPEN,0.0,2
0x000000000000000000000000000000000000001e,ARB,1.188,3.6962,BUY,2024-06-11 06:49:00,-2.2723,CLOSE,-7.52,4
0x0000000000000000000000000000000000000014,ARB,1.2254,0.1758,SELL,2024-06-11 10:24:00,0.273,CLOSE,3.46,7
0x0000000000000000000000000000000000000022,SOL,98.0392,1.0825,BUY,2024-06-11 17:35:00,-2.6488,OPEN,0.0,3
0x0000000000000000000000000000000000000024,ETH,2419.3828,0.9926,BUY,2024-06-11 00:17:00,4.1409,CLOSE,103.71,3
0x0000000000000000000000000000000000000006,ETH,2448.6637,0.4562,BUY,2024-06-12 21:50:00,4.4251,OPEN,0.0,3
